timestamp,date,hour,stress_avg,stress_min,stress_max,stress_count,simulated_body_battery
2022-08-01 20:00:00,2022-08-01,20,73.2,44,92,51,5
2022-08-01 21:00:00,2022-08-01,21,59.7,25,93,58,5
2022-08-01 22:00:00,2022-08-01,22,29.7,14,41,36,5
2022-08-01 23:00:00,2022-08-01,23,25.5,0,81,49,5
2022-08-02 00:00:00,2022-08-02,0,22.1,0,51,36,12.1
2022-08-02 01:00:00,2022-08-02,1,23.0,5,25,60,19.2
2022-08-02 02:00:00,2022-08-02,2,13.1,1,24,59,26.7
2022-08-02 03:00:00,2022-08-02,3,20.8,0,24,59,33.8
2022-08-02 04:00:00,2022-08-02,4,7.9,0,23,56,41.5
2022-08-02 05:00:00,2022-08-02,5,38.4,14,62,47,48.0
2022-08-02 06:00:00,2022-08-02,6,25.6,2,65,56,50.0
2022-08-02 07:00:00,2022-08-02,7,23.7,3,52,50,51.0
2022-08-02 08:00:00,2022-08-02,8,19.9,0,73,42,52.0
2022-08-02 09:00:00,2022-08-02,9,76.5,60,86,36,46.8
2022-08-02 10:00:00,2022-08-02,10,67.2,27,88,42,42.4
2022-08-02 11:00:00,2022-08-02,11,63.6,29,79,51,38.3
2022-08-02 12:00:00,2022-08-02,12,52.2,0,96,33,35.2
2022-08-02 13:00:00,2022-08-02,13,62.8,35,92,41,31.1
2022-08-02 14:00:00,2022-08-02,14,61.4,25,90,39,27.2
2022-08-02 15:00:00,2022-08-02,15,36.7,6,82,42,25.3
2022-08-02 16:00:00,2022-08-02,16,58.7,31,86,35,21.6
2022-08-02 17:00:00,2022-08-02,17,81.1,51,91,47,15.9
2022-08-02 18:00:00,2022-08-02,18,67.1,43,90,57,11.5
2022-08-02 19:00:00,2022-08-02,19,55.5,50,61,2,8.1
2022-08-02 20:00:00,2022-08-02,20,78.9,33,93,42,5
2022-08-02 21:00:00,2022-08-02,21,75.2,56,95,25,5
2022-08-02 22:00:00,2022-08-02,22,35.7,22,66,36,5
2022-08-02 23:00:00,2022-08-02,23,25.0,0,45,48,5
2022-08-03 00:00:00,2022-08-03,0,18.7,1,42,59,12.3
2022-08-03 01:00:00,2022-08-03,1,19.9,0,80,56,19.5
2022-08-03 02:00:00,2022-08-03,2,29.7,3,90,30,26.3
2022-08-03 03:00:00,2022-08-03,3,20.9,5,32,56,33.4
2022-08-03 04:00:00,2022-08-03,4,16.1,0,54,46,40.8
2022-08-03 05:00:00,2022-08-03,5,56.8,17,88,53,46.5
2022-08-03 06:00:00,2022-08-03,6,57.1,15,74,21,48.5
2022-08-03 07:00:00,2022-08-03,7,60.6,24,84,55,44.7
2022-08-03 08:00:00,2022-08-03,8,62.0,39,90,9,40.7
2022-08-03 09:00:00,2022-08-03,9,48.0,7,76,45,37.9
2022-08-03 10:00:00,2022-08-03,10,34.6,3,85,45,36.1
2022-08-03 11:00:00,2022-08-03,11,17.2,2,65,28,37.1
2022-08-03 12:00:00,2022-08-03,12,66.7,45,78,9,32.8
2022-08-03 13:00:00,2022-08-03,13,71.6,23,82,50,28.0
2022-08-03 14:00:00,2022-08-03,14,51.1,10,93,47,24.9
2022-08-03 15:00:00,2022-08-03,15,37.0,8,73,37,23.0
2022-08-03 16:00:00,2022-08-03,16,51.2,18,90,39,19.9
2022-08-03 17:00:00,2022-08-03,17,74.7,30,93,49,14.9
2022-08-03 18:00:00,2022-08-03,18,72.1,50,96,52,10.1
2022-08-03 19:00:00,2022-08-03,19,47.3,8,80,43,7.3
2022-08-03 20:00:00,2022-08-03,20,71.5,28,96,50,5
2022-08-03 21:00:00,2022-08-03,21,33.3,14,72,59,5
2022-08-03 22:00:00,2022-08-03,22,21.8,5,30,57,6.0
2022-08-03 23:00:00,2022-08-03,23,20.3,0,56,53,7.0
2022-08-04 00:00:00,2022-08-04,0,22.8,5,24,60,14.1
2022-08-04 01:00:00,2022-08-04,1,18.5,0,74,56,21.3
2022-08-04 02:00:00,2022-08-04,2,22.3,4,25,59,28.5
2022-08-04 03:00:00,2022-08-04,3,13.1,0,33,57,35.9
2022-08-04 04:00:00,2022-08-04,4,22.7,9,33,41,43.0
2022-08-04 05:00:00,2022-08-04,5,65.4,3,90,44,48.4
2022-08-04 06:00:00,2022-08-04,6,55.0,32,82,50,50.4
2022-08-04 07:00:00,2022-08-04,7,41.7,11,68,54,48.1
2022-08-04 08:00:00,2022-08-04,8,68.0,11,96,44,43.6
2022-08-04 09:00:00,2022-08-04,9,66.9,48,78,28,39.3
2022-08-04 10:00:00,2022-08-04,10,60.6,33,93,45,35.4
2022-08-04 11:00:00,2022-08-04,11,60.1,9,93,42,31.6
2022-08-04 12:00:00,2022-08-04,12,50.1,23,85,19,28.6
2022-08-04 13:00:00,2022-08-04,13,39.2,0,77,19,26.5
2022-08-04 14:00:00,2022-08-04,14,46.8,32,73,16,23.7
2022-08-04 15:00:00,2022-08-04,15,29.4,2,86,32,22.4
2022-08-04 16:00:00,2022-08-04,16,60.7,17,86,43,18.5
2022-08-04 17:00:00,2022-08-04,17,64.8,13,95,45,14.4
2022-08-04 18:00:00,2022-08-04,18,40.9,0,83,51,12.1
2022-08-04 19:00:00,2022-08-04,19,20.1,0,76,46,13.1
2022-08-04 20:00:00,2022-08-04,20,45.2,1,82,43,10.5
2022-08-04 21:00:00,2022-08-04,21,47.6,22,77,46,7.6
2022-08-04 22:00:00,2022-08-04,22,25.5,13,40,46,6.6
2022-08-04 23:00:00,2022-08-04,23,25.9,14,59,38,5.5
2022-08-05 00:00:00,2022-08-05,0,19.7,3,24,60,12.7
2022-08-05 01:00:00,2022-08-05,1,21.6,0,25,49,19.9
2022-08-05 02:00:00,2022-08-05,2,21.2,2,39,57,27.0
2022-08-05 03:00:00,2022-08-05,3,11.2,0,24,54,34.6
2022-08-05 04:00:00,2022-08-05,4,32.5,1,74,41,41.3
2022-08-05 05:00:00,2022-08-05,5,35.5,8,69,22,47.9
2022-08-05 06:00:00,2022-08-05,6,65.1,29,81,29,49.9
2022-08-05 07:00:00,2022-08-05,7,59.0,13,76,59,46.2
2022-08-05 08:00:00,2022-08-05,8,55.2,6,93,39,42.7
2022-08-05 09:00:00,2022-08-05,9,72.0,6,90,46,38.0
2022-08-05 10:00:00,2022-08-05,10,82.1,70,96,52,32.1
2022-08-05 11:00:00,2022-08-05,11,72.0,25,90,53,27.4
2022-08-05 12:00:00,2022-08-05,12,35.9,1,73,54,25.5
2022-08-05 13:00:00,2022-08-05,13,55.9,13,87,30,22.0
2022-08-05 14:00:00,2022-08-05,14,60.3,16,90,58,18.2
2022-08-05 15:00:00,2022-08-05,15,35.2,5,84,39,16.4
2022-08-05 16:00:00,2022-08-05,16,43.6,1,78,54,13.9
2022-08-05 17:00:00,2022-08-05,17,45.6,3,95,50,11.3
2022-08-05 18:00:00,2022-08-05,18,34.9,0,83,48,9.5
2022-08-05 19:00:00,2022-08-05,19,26.8,2,79,41,8.3
2022-08-05 20:00:00,2022-08-05,20,30.8,0,67,56,6.9
2022-08-05 21:00:00,2022-08-05,21,69.8,1,89,44,5
2022-08-05 22:00:00,2022-08-05,22,39.0,20,75,43,5
2022-08-05 23:00:00,2022-08-05,23,26.4,8,53,44,5
2022-08-06 00:00:00,2022-08-06,0,23.4,5,51,49,12.1
2022-08-06 01:00:00,2022-08-06,1,20.4,0,25,57,19.2
2022-08-06 02:00:00,2022-08-06,2,30.3,5,86,52,26.0
2022-08-06 03:00:00,2022-08-06,3,40.4,24,82,51,32.4
2022-08-06 04:00:00,2022-08-06,4,29.5,12,67,60,39.2
2022-08-06 05:00:00,2022-08-06,5,78.3,33,98,36,44.1
2022-08-06 06:00:00,2022-08-06,6,70.7,37,89,35,46.1
2022-08-06 07:00:00,2022-08-06,7,51.9,13,78,54,43.0
2022-08-06 08:00:00,2022-08-06,8,60.5,19,96,17,39.1
2022-08-06 10:00:00,2022-08-06,10,74.2,20,98,25,34.2
2022-08-06 11:00:00,2022-08-06,11,73.5,57,83,12,29.3
2022-08-06 12:00:00,2022-08-06,12,57.4,1,79,59,25.7
2022-08-06 13:00:00,2022-08-06,13,81.3,66,95,18,20.0
2022-08-06 14:00:00,2022-08-06,14,81.0,69,91,53,14.2
2022-08-06 15:00:00,2022-08-06,15,62.2,1,90,53,10.3
2022-08-06 16:00:00,2022-08-06,16,63.2,11,95,5,6.2
2022-08-06 17:00:00,2022-08-06,17,67.2,27,90,31,5
2022-08-06 18:00:00,2022-08-06,18,83.9,74,90,28,5
2022-08-06 19:00:00,2022-08-06,19,72.5,6,92,23,5
2022-08-06 20:00:00,2022-08-06,20,74.8,53,92,38,5
2022-08-06 21:00:00,2022-08-06,21,64.2,36,76,30,5
2022-08-06 22:00:00,2022-08-06,22,78.1,59,93,47,5
2022-08-06 23:00:00,2022-08-06,23,45.0,32,66,60,5
2022-08-07 00:00:00,2022-08-07,0,30.6,18,54,52,11.8
2022-08-07 01:00:00,2022-08-07,1,24.5,18,37,38,18.8
2022-08-07 02:00:00,2022-08-07,2,34.2,13,79,53,25.4
2022-08-07 03:00:00,2022-08-07,3,28.8,24,70,54,32.3
2022-08-07 04:00:00,2022-08-07,4,44.0,20,93,47,38.5
2022-08-07 05:00:00,2022-08-07,5,56.1,24,86,51,44.3
2022-08-07 06:00:00,2022-08-07,6,53.1,19,73,53,46.3
2022-08-07 07:00:00,2022-08-07,7,49.6,9,93,34,43.3
2022-08-07 08:00:00,2022-08-07,8,65.7,44,81,21,39.0
2022-08-07 09:00:00,2022-08-07,9,69.9,55,82,44,34.5
2022-08-07 10:00:00,2022-08-07,10,42.8,20,72,33,32.0
2022-08-07 11:00:00,2022-08-07,11,42.2,4,67,32,29.7
2022-08-07 12:00:00,2022-08-07,12,42.2,0,80,45,27.3
2022-08-07 13:00:00,2022-08-07,13,34.3,1,84,34,25.5
2022-08-07 14:00:00,2022-08-07,14,27.1,5,74,47,24.4
2022-08-07 15:00:00,2022-08-07,15,19.1,2,56,34,25.4
2022-08-07 16:00:00,2022-08-07,16,7.9,0,45,55,26.4
2022-08-07 17:00:00,2022-08-07,17,43.3,0,79,51,23.9
2022-08-07 18:00:00,2022-08-07,18,38.7,3,81,43,21.8
2022-08-07 19:00:00,2022-08-07,19,35.0,0,67,25,20.0
2022-08-07 20:00:00,2022-08-07,20,21.0,0,66,51,21.0
2022-08-07 21:00:00,2022-08-07,21,54.9,2,96,31,17.6
2022-08-07 22:00:00,2022-08-07,22,46.0,28,78,56,15.0
2022-08-07 23:00:00,2022-08-07,23,24.5,14,42,43,16.0
2022-08-08 00:00:00,2022-08-08,0,22.7,4,76,44,23.0
2022-08-08 01:00:00,2022-08-08,1,33.0,18,54,37,29.7
2022-08-08 02:00:00,2022-08-08,2,23.4,11,30,57,36.8
2022-08-08 03:00:00,2022-08-08,3,20.5,0,24,58,44.0
2022-08-08 04:00:00,2022-08-08,4,16.4,0,24,59,51.3
2022-08-08 05:00:00,2022-08-08,5,60.5,11,82,45,56.9
2022-08-08 06:00:00,2022-08-08,6,47.5,21,72,17,58.9
2022-08-08 07:00:00,2022-08-08,7,34.1,0,72,42,57.2
2022-08-08 08:00:00,2022-08-08,8,21.6,2,73,50,58.2
2022-08-08 09:00:00,2022-08-08,9,20.2,0,53,49,59.2
2022-08-08 10:00:00,2022-08-08,10,56.1,16,95,41,55.7
2022-08-08 11:00:00,2022-08-08,11,46.4,7,77,57,53.0
2022-08-08 12:00:00,2022-08-08,12,41.2,17,85,33,50.7
2022-08-08 13:00:00,2022-08-08,13,22.0,0,95,51,51.7
2022-08-08 14:00:00,2022-08-08,14,29.3,7,75,11,50.3
2022-08-08 15:00:00,2022-08-08,15,41.4,9,85,38,48.0
2022-08-08 16:00:00,2022-08-08,16,56.5,22,77,46,44.5
2022-08-08 17:00:00,2022-08-08,17,76.3,24,92,54,39.3
2022-08-08 18:00:00,2022-08-08,18,84.3,62,95,27,33.2
2022-08-08 19:00:00,2022-08-08,19,74.7,24,94,52,28.3
2022-08-08 20:00:00,2022-08-08,20,89.2,72,97,28,21.6
2022-08-08 21:00:00,2022-08-08,21,71.7,33,90,45,16.8
2022-08-08 22:00:00,2022-08-08,22,33.4,20,72,49,15.1
2022-08-08 23:00:00,2022-08-08,23,22.6,5,30,60,16.1
2022-08-09 00:00:00,2022-08-09,0,19.8,4,74,53,23.4
2022-08-09 01:00:00,2022-08-09,1,25.3,4,64,25,30.3
2022-08-09 02:00:00,2022-08-09,2,22.1,5,75,39,37.5
2022-08-09 03:00:00,2022-08-09,3,17.9,0,25,39,44.7
2022-08-09 04:00:00,2022-08-09,4,12.7,0,78,47,52.2
2022-08-09 05:00:00,2022-08-09,5,29.7,18,51,41,59.0
2022-08-09 06:00:00,2022-08-09,6,30.9,8,65,52,61.0
2022-08-09 07:00:00,2022-08-09,7,63.1,39,78,23,57.0
2022-08-09 08:00:00,2022-08-09,8,66.5,51,84,52,52.7
2022-08-09 09:00:00,2022-08-09,9,71.3,36,90,44,48.0
2022-08-09 10:00:00,2022-08-09,10,60.6,28,85,28,44.1
2022-08-09 11:00:00,2022-08-09,11,45.2,2,69,55,41.5
2022-08-09 12:00:00,2022-08-09,12,27.6,0,86,37,40.3
2022-08-09 13:00:00,2022-08-09,13,20.7,0,66,47,41.3
2022-08-09 14:00:00,2022-08-09,14,25.1,7,71,41,40.3
2022-08-09 15:00:00,2022-08-09,15,30.6,3,82,42,38.8
2022-08-09 16:00:00,2022-08-09,16,66.0,14,93,56,34.6
2022-08-09 17:00:00,2022-08-09,17,65.0,39,91,59,30.4
2022-08-09 18:00:00,2022-08-09,18,57.0,30,89,26,26.8
2022-08-09 19:00:00,2022-08-09,19,58.3,8,85,50,23.1
2022-08-09 20:00:00,2022-08-09,20,56.1,7,91,50,19.7
2022-08-09 21:00:00,2022-08-09,21,76.5,41,95,52,14.5
2022-08-09 22:00:00,2022-08-09,22,30.5,12,68,41,13.0
2022-08-09 23:00:00,2022-08-09,23,22.6,7,27,49,14.0
2022-08-10 00:00:00,2022-08-10,0,21.3,2,40,54,21.2
2022-08-10 01:00:00,2022-08-10,1,22.9,4,29,58,28.3
2022-08-10 02:00:00,2022-08-10,2,22.8,3,42,59,35.4
2022-08-10 03:00:00,2022-08-10,3,18.2,5,25,55,42.6
2022-08-10 04:00:00,2022-08-10,4,19.1,0,25,57,49.9
2022-08-10 05:00:00,2022-08-10,5,24.6,13,48,25,56.9
2022-08-10 06:00:00,2022-08-10,6,53.3,33,81,28,58.9
2022-08-10 07:00:00,2022-08-10,7,54.8,8,86,53,55.5
2022-08-10 08:00:00,2022-08-10,8,45.3,1,84,42,52.9
2022-08-10 09:00:00,2022-08-10,9,49.0,22,86,26,50.0
2022-08-10 10:00:00,2022-08-10,10,36.4,1,74,35,48.0
2022-08-10 11:00:00,2022-08-10,11,28.5,0,68,44,46.8
2022-08-10 12:00:00,2022-08-10,12,30.5,2,71,53,45.3
2022-08-10 13:00:00,2022-08-10,13,44.8,6,75,36,42.7
2022-08-10 14:00:00,2022-08-10,14,27.3,1,84,22,41.6
2022-08-10 15:00:00,2022-08-10,15,23.3,1,81,51,42.6
2022-08-10 16:00:00,2022-08-10,16,38.6,6,91,38,40.5
2022-08-10 17:00:00,2022-08-10,17,37.1,2,84,42,38.5
2022-08-10 18:00:00,2022-08-10,18,49.5,3,85,54,35.5
2022-08-10 19:00:00,2022-08-10,19,19.7,0,74,53,36.5
2022-08-10 20:00:00,2022-08-10,20,34.1,4,89,23,34.8
2022-08-10 21:00:00,2022-08-10,21,67.8,21,87,31,30.4
2022-08-10 22:00:00,2022-08-10,22,25.2,15,43,38,29.4
2022-08-10 23:00:00,2022-08-10,23,21.7,2,35,59,30.4
2022-08-11 00:00:00,2022-08-11,0,21.0,1,79,58,37.5
2022-08-11 01:00:00,2022-08-11,1,18.5,2,24,60,44.8
2022-08-11 02:00:00,2022-08-11,2,20.8,2,25,59,52.0
2022-08-11 03:00:00,2022-08-11,3,22.3,9,24,60,59.1
2022-08-11 04:00:00,2022-08-11,4,26.5,5,39,37,66.0
2022-08-11 05:00:00,2022-08-11,5,24.4,1,79,51,73.0
2022-08-11 06:00:00,2022-08-11,6,48.3,24,88,35,75.0
2022-08-11 07:00:00,2022-08-11,7,52.6,24,88,37,71.8
2022-08-11 08:00:00,2022-08-11,8,57.3,19,95,46,68.2
2022-08-11 09:00:00,2022-08-11,9,24.8,0,63,57,69.2
2022-08-11 10:00:00,2022-08-11,10,5.1,0,43,59,70.2
2022-08-11 11:00:00,2022-08-11,11,36.9,0,91,37,68.3
2022-08-11 12:00:00,2022-08-11,12,48.5,0,96,48,65.4
2022-08-11 13:00:00,2022-08-11,13,80.5,31,98,45,59.7
2022-08-11 14:00:00,2022-08-11,14,76.9,49,94,51,54.5
2022-08-11 15:00:00,2022-08-11,15,33.1,0,80,58,52.9
2022-08-11 16:00:00,2022-08-11,16,71.9,58,88,27,48.1
2022-08-11 17:00:00,2022-08-11,17,62.0,19,83,10,44.2
2022-08-11 18:00:00,2022-08-11,18,73.8,50,90,39,39.3
2022-08-11 19:00:00,2022-08-11,19,55.9,0,88,39,35.8
2022-08-11 20:00:00,2022-08-11,20,68.5,2,96,31,31.3
2022-08-11 21:00:00,2022-08-11,21,88.7,81,96,35,24.7
2022-08-11 22:00:00,2022-08-11,22,55.5,29,89,53,21.2
2022-08-11 23:00:00,2022-08-11,23,29.4,19,55,39,19.9
2022-08-12 00:00:00,2022-08-12,0,22.4,9,57,55,27.0
2022-08-12 01:00:00,2022-08-12,1,24.7,8,61,57,34.0
2022-08-12 02:00:00,2022-08-12,2,25.0,9,79,49,41.0
2022-08-12 03:00:00,2022-08-12,3,23.7,19,30,27,48.0
2022-08-12 04:00:00,2022-08-12,4,23.0,10,53,60,55.1
2022-08-12 05:00:00,2022-08-12,5,32.2,3,72,54,61.8
2022-08-12 06:00:00,2022-08-12,6,36.5,4,85,37,63.8
2022-08-12 07:00:00,2022-08-12,7,46.0,3,69,31,61.1
2022-08-12 08:00:00,2022-08-12,8,61.3,8,91,9,57.2
2022-08-12 09:00:00,2022-08-12,9,10.0,0,62,56,58.2
2022-08-12 10:00:00,2022-08-12,10,32.9,0,83,52,56.6
2022-08-12 11:00:00,2022-08-12,11,64.2,4,91,49,52.5
2022-08-12 12:00:00,2022-08-12,12,72.4,23,83,59,47.7
2022-08-12 13:00:00,2022-08-12,13,52.5,6,79,37,44.5
2022-08-12 14:00:00,2022-08-12,14,45.7,0,77,54,41.8
2022-08-12 15:00:00,2022-08-12,15,40.2,3,78,46,39.6
2022-08-12 16:00:00,2022-08-12,16,60.0,1,92,49,35.8
2022-08-12 17:00:00,2022-08-12,17,52.4,2,91,50,32.6
2022-08-12 18:00:00,2022-08-12,18,67.6,39,79,41,28.2
2022-08-12 19:00:00,2022-08-12,19,77.8,51,95,31,22.8
2022-08-12 20:00:00,2022-08-12,20,79.7,39,96,42,17.3
2022-08-12 21:00:00,2022-08-12,21,37.3,23,63,43,15.3
2022-08-12 22:00:00,2022-08-12,22,26.1,16,60,42,14.2
2022-08-12 23:00:00,2022-08-12,23,20.7,7,41,59,15.2
2022-08-13 00:00:00,2022-08-13,0,23.4,10,33,58,22.3
2022-08-13 01:00:00,2022-08-13,1,20.1,3,63,52,29.5
2022-08-13 02:00:00,2022-08-13,2,24.3,6,45,25,36.5
2022-08-13 03:00:00,2022-08-13,3,21.3,6,24,59,43.6
2022-08-13 04:00:00,2022-08-13,4,19.1,2,27,60,50.9
2022-08-13 05:00:00,2022-08-13,5,24.3,1,78,44,57.9
2022-08-13 06:00:00,2022-08-13,6,51.2,21,73,38,59.9
2022-08-13 07:00:00,2022-08-13,7,50.1,10,82,51,56.9
2022-08-13 08:00:00,2022-08-13,8,49.3,20,80,26,54.0
2022-08-13 09:00:00,2022-08-13,9,36.4,1,77,54,52.1
2022-08-13 10:00:00,2022-08-13,10,41.9,4,81,55,49.7
2022-08-13 11:00:00,2022-08-13,11,25.3,5,63,39,48.7
2022-08-13 12:00:00,2022-08-13,12,30.1,8,85,43,47.3
2022-08-13 13:00:00,2022-08-13,13,53.4,35,75,39,44.0
2022-08-13 14:00:00,2022-08-13,14,40.3,9,90,36,41.8
2022-08-13 15:00:00,2022-08-13,15,41.0,10,79,31,39.5
2022-08-13 16:00:00,2022-08-13,16,44.8,16,72,12,36.9
2022-08-13 17:00:00,2022-08-13,17,57.1,7,93,47,33.3
2022-08-13 18:00:00,2022-08-13,18,54.5,7,84,44,30.0
2022-08-13 19:00:00,2022-08-13,19,58.6,33,77,27,26.3
2022-08-13 20:00:00,2022-08-13,20,53.7,18,86,15,23.0
2022-08-13 21:00:00,2022-08-13,21,78.0,59,87,48,17.6
2022-08-13 22:00:00,2022-08-13,22,32.7,9,68,58,16.0
2022-08-13 23:00:00,2022-08-13,23,23.0,11,34,42,17.0
2022-08-14 00:00:00,2022-08-14,0,22.7,8,38,58,24.1
2022-08-14 01:00:00,2022-08-14,1,25.7,10,80,52,31.1
2022-08-14 02:00:00,2022-08-14,2,22.6,6,29,58,38.2
2022-08-14 03:00:00,2022-08-14,3,25.8,7,65,44,45.2
2022-08-14 04:00:00,2022-08-14,4,56.6,10,78,47,50.9
2022-08-14 05:00:00,2022-08-14,5,27.9,7,60,35,57.8
2022-08-14 06:00:00,2022-08-14,6,21.3,3,63,45,59.8
2022-08-14 07:00:00,2022-08-14,7,58.7,14,81,39,56.1
2022-08-14 08:00:00,2022-08-14,8,59.6,19,92,52,52.3
2022-08-14 09:00:00,2022-08-14,9,37.7,3,80,49,50.3
2022-08-14 10:00:00,2022-08-14,10,43.1,32,67,10,47.8
2022-08-14 11:00:00,2022-08-14,11,49.2,17,90,43,44.9
2022-08-14 12:00:00,2022-08-14,12,49.4,1,89,50,42.0
2022-08-14 13:00:00,2022-08-14,13,32.5,2,78,40,40.4
2022-08-14 14:00:00,2022-08-14,14,28.9,0,73,40,39.1
2022-08-14 15:00:00,2022-08-14,15,68.9,41,89,45,34.5
2022-08-14 16:00:00,2022-08-14,16,79.9,30,94,44,29.0
2022-08-14 17:00:00,2022-08-14,17,83.3,68,89,42,23.0
2022-08-14 18:00:00,2022-08-14,18,88.0,78,93,26,16.4
2022-08-14 19:00:00,2022-08-14,19,83.2,75,91,44,10.4
2022-08-14 20:00:00,2022-08-14,20,84.4,69,97,27,5
2022-08-14 21:00:00,2022-08-14,21,53.9,24,87,52,5
2022-08-14 22:00:00,2022-08-14,22,23.9,11,29,52,6.0
2022-08-14 23:00:00,2022-08-14,23,24.3,14,48,60,7.0
2022-08-15 00:00:00,2022-08-15,0,20.6,4,48,47,14.2
2022-08-15 01:00:00,2022-08-15,1,21.4,5,33,47,21.3
2022-08-15 02:00:00,2022-08-15,2,30.9,9,75,30,28.1
2022-08-15 03:00:00,2022-08-15,3,17.0,2,39,47,35.4
2022-08-15 04:00:00,2022-08-15,4,40.9,1,78,37,41.8
2022-08-15 05:00:00,2022-08-15,5,23.8,15,54,50,48.8
2022-08-15 06:00:00,2022-08-15,6,24.5,4,66,28,50.8
2022-08-15 07:00:00,2022-08-15,7,64.5,11,94,44,46.7
2022-08-15 08:00:00,2022-08-15,8,50.9,16,73,42,43.6
2022-08-15 09:00:00,2022-08-15,9,25.5,0,73,35,42.5
2022-08-15 10:00:00,2022-08-15,10,37.9,5,67,41,40.5
2022-08-15 11:00:00,2022-08-15,11,36.9,11,79,17,38.6
2022-08-15 12:00:00,2022-08-15,12,32.4,12,64,12,37.0
2022-08-15 13:00:00,2022-08-15,13,37.3,6,83,48,35.0
2022-08-15 14:00:00,2022-08-15,14,34.2,13,63,36,33.2
2022-08-15 15:00:00,2022-08-15,15,76.7,66,88,14,28.0
2022-08-15 16:00:00,2022-08-15,16,73.2,69,78,18,23.2
2022-08-15 17:00:00,2022-08-15,17,78.7,60,90,22,17.7
2022-08-15 18:00:00,2022-08-15,18,62.9,28,78,48,13.7
2022-08-15 19:00:00,2022-08-15,19,62.2,30,91,47,9.7
2022-08-15 20:00:00,2022-08-15,20,29.2,9,78,57,8.4
2022-08-15 21:00:00,2022-08-15,21,23.7,15,29,59,9.4
2022-08-15 22:00:00,2022-08-15,22,21.4,5,30,59,10.4
2022-08-15 23:00:00,2022-08-15,23,21.2,2,25,58,11.4
2022-08-16 00:00:00,2022-08-16,0,18.7,1,24,58,18.6
2022-08-16 01:00:00,2022-08-16,1,13.7,0,24,53,26.1
2022-08-16 02:00:00,2022-08-16,2,21.0,3,63,39,33.3
2022-08-16 03:00:00,2022-08-16,3,21.2,5,69,33,40.4
2022-08-16 04:00:00,2022-08-16,4,15.2,0,55,57,47.8
2022-08-16 05:00:00,2022-08-16,5,22.5,2,41,48,54.9
2022-08-16 06:00:00,2022-08-16,6,41.7,16,71,27,56.9
2022-08-16 07:00:00,2022-08-16,7,27.1,6,57,15,55.7
2022-08-16 08:00:00,2022-08-16,8,49.2,0,86,23,52.8
2022-08-16 09:00:00,2022-08-16,9,30.5,1,74,41,51.4
2022-08-16 10:00:00,2022-08-16,10,18.8,0,62,45,52.4
2022-08-16 11:00:00,2022-08-16,11,24.0,4,70,29,53.4
2022-08-16 12:00:00,2022-08-16,12,16.3,1,52,31,54.4
2022-08-16 13:00:00,2022-08-16,13,37.7,13,75,27,52.3
2022-08-16 14:00:00,2022-08-16,14,36.5,17,60,39,50.4
2022-08-16 15:00:00,2022-08-16,15,21.1,3,63,49,51.4
2022-08-16 16:00:00,2022-08-16,16,32.9,3,71,41,49.8
2022-08-16 17:00:00,2022-08-16,17,71.0,13,90,51,45.1
2022-08-16 18:00:00,2022-08-16,18,63.6,41,87,58,41.0
2022-08-16 19:00:00,2022-08-16,19,75.5,73,78,2,36.0
2022-08-16 20:00:00,2022-08-16,20,55.8,0,93,54,32.5
2022-08-16 21:00:00,2022-08-16,21,63.5,0,92,39,28.4
2022-08-16 22:00:00,2022-08-16,22,40.7,9,78,57,26.2
2022-08-16 23:00:00,2022-08-16,23,22.1,3,45,40,27.2
2022-08-17 00:00:00,2022-08-17,0,20.8,0,24,59,34.3
2022-08-17 01:00:00,2022-08-17,1,20.4,0,78,53,41.5
2022-08-17 02:00:00,2022-08-17,2,31.0,12,70,32,48.3
2022-08-17 03:00:00,2022-08-17,3,21.5,1,45,42,55.4
2022-08-17 04:00:00,2022-08-17,4,11.6,0,60,60,62.9
2022-08-17 05:00:00,2022-08-17,5,25.2,5,69,40,69.9
2022-08-17 06:00:00,2022-08-17,6,49.9,19,86,31,71.9
2022-08-17 07:00:00,2022-08-17,7,59.0,13,79,39,68.2
2022-08-17 08:00:00,2022-08-17,8,45.6,18,74,49,65.6
2022-08-17 09:00:00,2022-08-17,9,23.0,5,57,28,66.6
2022-08-17 10:00:00,2022-08-17,10,59.3,24,84,51,62.8
2022-08-17 11:00:00,2022-08-17,11,76.2,67,84,15,57.7
2022-08-17 12:00:00,2022-08-17,12,56.8,11,91,42,54.1
2022-08-17 13:00:00,2022-08-17,13,52.3,2,85,58,51.0
2022-08-17 14:00:00,2022-08-17,14,46.3,13,74,22,48.3
2022-08-17 15:00:00,2022-08-17,15,56.0,20,81,40,44.8
2022-08-17 16:00:00,2022-08-17,16,69.2,9,93,40,40.2
2022-08-17 17:00:00,2022-08-17,17,88.3,81,95,53,33.6
2022-08-17 18:00:00,2022-08-17,18,85.3,68,92,39,27.4
2022-08-17 19:00:00,2022-08-17,19,85.2,78,90,48,21.2
2022-08-17 20:00:00,2022-08-17,20,82.2,53,97,30,15.3
2022-08-17 21:00:00,2022-08-17,21,53.4,10,83,55,12.0
2022-08-17 22:00:00,2022-08-17,22,25.2,11,43,54,11.0
2022-08-17 23:00:00,2022-08-17,23,21.2,4,54,60,12.0
2022-08-18 00:00:00,2022-08-18,0,21.1,2,39,59,19.2
2022-08-18 01:00:00,2022-08-18,1,18.2,0,72,52,26.5
